시군구,번지,본번,부번,건물명,전용면적(㎡),대지권면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명
서울특별시 구로구 개봉동,323-20,323,20,(323-20),51.37,30.22,202007,8,23500,2,2014,개봉로17마길 20
서울특별시 구로구 개봉동,262-14,262,14,LIP주택,82.47,49.61,202007,4,31800,4,2008,개봉로16길 27-1
서울특별시 구로구 개봉동,264-10,264,10,강남아크로빌(264-10),40.85,21.25,202007,7,9700,-1,2002,개봉로14길 7
서울특별시 구로구 개봉동,170-15,170,15,개봉본동맨션(170-15),75.98,39.21,202007,8,35000,2,1996,개봉로24길 22
서울특별시 구로구 개봉동,278-9,278,9,개봉빌라(278-9),38.83,20.95,202007,4,16300,1,1994,개봉로14길 4
서울특별시 구로구 개봉동,170-1,170,1,"개봉파레스빌라 가,나동(170-1)",46.22,28.88,202007,17,29000,3,1993,경인로38길 19
서울특별시 구로구 개봉동,359-45,359,45,개화빌라트(359-45),60.6,35.48,202007,23,23000,2,2002,개봉로1길 14
서울특별시 구로구 개봉동,23-27,23,27,거성빌라 5동,36.72,36.33,202007,6,11700,2,1990,고척로21나길 88-111
서울특별시 구로구 개봉동,46-15,46,15,거창빌라 라동(46-15),40.47,27.12,202007,11,12000,3,1991,고척로21나길 98-10
서울특별시 구로구 개봉동,310-33,310,33,경진주택(310-33),43.66,22.46,202007,10,16800,2,2001,서해안로34길 22-3
서울특별시 구로구 개봉동,320-12,320,12,골든캐슬3차,41.94,29.31,202007,8,31700,4,2019,개봉로17나길 61-21
서울특별시 구로구 개봉동,320-12,320,12,골든캐슬3차,29.75,20.79,202007,8,26700,5,2019,개봉로17나길 61-21
서울특별시 구로구 개봉동,320-12,320,12,골든캐슬3차,29.75,20.79,202007,8,27500,5,2019,개봉로17나길 61-21
서울특별시 구로구 개봉동,320-12,320,12,골든캐슬3차,29.39,20.54,202007,8,21700,2,2019,개봉로17나길 61-21
서울특별시 구로구 개봉동,320-12,320,12,골든캐슬3차,41.94,29.31,202007,8,31700,4,2019,개봉로17나길 61-21
서울특별시 구로구 개봉동,320-12,320,12,골든캐슬3차,29.39,20.54,202007,8,21700,3,2019,개봉로17나길 61-21
서울특별시 구로구 개봉동,339-7,339,7,공원빌라A(339-7),70.46,35.93,202007,31,25600,1,2000,개봉로15길 58-9
서울특별시 구로구 개봉동,332-8,332,8,광성하이빌 A동(332-8),59.39,31.55,202007,11,22500,4,2002,개봉로15길 36-9
서울특별시 구로구 개봉동,312-39,312,39,그린빌5차,52.88,35.07,202007,11,16800,2,2007,개봉로3가길 88-30
서울특별시 구로구 개봉동,321-7,321,7,뉴랜드빌,83.74,47.88,202007,9,23500,4,2009,개봉로17마길 19
서울특별시 구로구 개봉동,311-31,311,31,뉴삼익5동(311-31),36.95,27.7,202007,30,10800,-1,1986,서해안로34가길 54
서울특별시 구로구 개봉동,363-12,363,12,다솜빌,29.99,16.92,202007,25,17500,3,2011,개봉로1나길 46-11
서울특별시 구로구 개봉동,365-14,365,14,다원아트,44.98,27,202007,27,25500,4,2014,개봉로3길 47-29
서울특별시 구로구 개봉동,354-2,354,2,다원아트빌4차,40.23,26.48,202007,3,26300,2,2015,개봉로11길 63
서울특별시 구로구 개봉동,295-1,295,1,대광파크맨숀(295-1),95.69,78.04,202007,6,27500,3,1983,개봉로3길 100-5
서울특별시 구로구 개봉동,344-2,344,2,대로,70.67,38.97,202007,9,39500,5,2013,개봉로15길 33
서울특별시 구로구 개봉동,321-4,321,4,대림아트빌(321-4),31.14,15.3,202007,7,7000,-1,2002,개봉로17마길 31
서울특별시 구로구 개봉동,343-47,343,47,대명월드(343-47),68.8,37.93,202007,17,22700,5,2005,개봉로11길 38-15
서울특별시 구로구 개봉동,496,496,0,대우스위트 힐,43.3,28.05,202007,1,31100,5,2020,개봉로1나길 44
서울특별시 구로구 개봉동,340-7,340,7,대원빌라(340-7),67.4,33.11,202007,14,23000,1,2000,개봉로15길 46-11
서울특별시 구로구 개봉동,276-17,276,17,더블유하우스,56.64,30.1,202007,10,23900,2,2011,개봉로2길 87-5
서울특별시 구로구 개봉동,309-1,309,1,동부맨션(309-1),56.46,24.56,202007,31,20000,3,2002,개봉로17나길 99
서울특별시 구로구 개봉동,170-35,170,35,동신연립(170-35),63.81,36.7,202007,25,37000,2,1977,개봉로24길 31
서울특별시 구로구 개봉동,355-2,355,2,동완아트빌,47.04,26.55,202007,27,18800,4,2011,개봉로5길 68
서울특별시 구로구 개봉동,363-2,363,2,동우맨션(363-2),68.95,32.92,202007,17,26300,3,2000,개봉로1가길 35
서울특별시 구로구 개봉동,349-17,349,17,동호빌라(349-17),39.6,18.93,202007,9,14000,1,1992,개봉로11길 17-19
서울특별시 구로구 개봉동,349-17,349,17,동호빌라(349-17),39.6,18.93,202007,20,8700,-1,1992,개봉로11길 17-19
서울특별시 구로구 개봉동,365-9,365,9,드림캐슬(365-9),53.4,33.39,202007,14,24000,2,2012,개봉로3가길 40
서울특별시 구로구 개봉동,305-2,305,2,디자인하우스(305-2),48.41,27.23,202007,1,21500,3,2011,개봉로17다길 37
서울특별시 구로구 개봉동,344-21,344,21,디자인화이트빌,59.68,33.05,202007,7,27000,2,2013,개봉로11길 38-24
서울특별시 구로구 개봉동,304-8,304,8,디자인화이트빌(304-8),41.28,23.66,202007,6,22800,3,2013,개봉로17다길 23
서울특별시 구로구 개봉동,304-8,304,8,디자인화이트빌(304-8),42.22,24.2,202007,10,21600,4,2013,개봉로17다길 23
서울특별시 구로구 개봉동,344-23,344,23,라인캐슬,36.07,21.96,202007,6,20200,6,2016,개봉로11길 38-32
서울특별시 구로구 개봉동,363-5,363,5,로얄하이츠,36.58,23.76,202007,3,35500,6,2020,개봉로1가길 43
서울특별시 구로구 개봉동,361-11,361,11,로얄하이츠,23.22,15.2,202007,6,23500,5,2020,개봉로1가길 46
서울특별시 구로구 개봉동,361-11,361,11,로얄하이츠,37.2,24.34,202007,8,35500,6,2020,개봉로1가길 46
서울특별시 구로구 개봉동,363-5,363,5,로얄하이츠,37.95,24.66,202007,31,29500,5,2020,개봉로1가길 43
서울특별시 구로구 개봉동,357-5,357,5,로얄하이츠(357-5),41.95,24.32,202007,11,27300,4,2016,개봉로5길 41
서울특별시 구로구 개봉동,357-5,357,5,로얄하이츠(357-5),41.74,24.2,202007,15,26700,2,2016,개봉로5길 41
서울특별시 구로구 개봉동,277-2,277,2,로얄하이츠E동,36.89,22.12,202007,8,24700,4,2015,개봉로2길 75-15
서울특별시 구로구 개봉동,495,495,0,로얄홈타운,38.05,20.72,202007,3,33900,7,2019,개봉로12길 9-19
서울특별시 구로구 개봉동,495,495,0,로얄홈타운,41.72,22.72,202007,10,35900,7,2019,개봉로12길 9-19
서울특별시 구로구 개봉동,317-2,317,2,리치그린(317-2),46.23,24.73,202007,2,23000,1,2012,개봉로17아길 51-5
서울특별시 구로구 개봉동,279-7,279,7,메인하우스,39.25,23.08,202007,4,28000,3,2018,개봉로12길 30
서울특별시 구로구 개봉동,279-7,279,7,메인하우스,50.97,29.98,202007,20,37300,6,2018,개봉로12길 30
서울특별시 구로구 개봉동,323-13,323,13,명문아이빌,58.31,31.99,202007,8,25400,2,2012,개봉로17라길 3
서울특별시 구로구 개봉동,358-15,358,15,명문아이빌,29.59,16.47,202007,29,16500,4,2011,개봉로5길 23
서울특별시 구로구 개봉동,326-2,326,2,명진렉스빌,55.49,32.46,202007,8,30900,2,2020,개봉로17길 18-27
서울특별시 구로구 개봉동,326-2,326,2,명진렉스빌,47.51,27.79,202007,8,27550,2,2020,개봉로17길 18-27
서울특별시 구로구 개봉동,326-2,326,2,명진렉스빌,57.27,33.5,202007,8,31700,2,2020,개봉로17길 18-27
서울특별시 구로구 개봉동,326-2,326,2,명진렉스빌,41.16,24.07,202007,8,24950,5,2020,개봉로17길 18-27
서울특별시 구로구 개봉동,326-2,326,2,명진렉스빌,40.6,23.75,202007,8,24850,5,2020,개봉로17길 18-27
서울특별시 구로구 개봉동,326-2,326,2,명진렉스빌,52.36,30.63,202007,8,29350,4,2020,개봉로17길 18-27
서울특별시 구로구 개봉동,326-2,326,2,명진렉스빌,52.92,30.95,202007,8,29650,4,2020,개봉로17길 18-27
서울특별시 구로구 개봉동,326-2,326,2,명진렉스빌,55.49,32.46,202007,8,31050,3,2020,개봉로17길 18-27
서울특별시 구로구 개봉동,326-2,326,2,명진렉스빌,47.51,27.79,202007,8,27700,3,2020,개봉로17길 18-27
서울특별시 구로구 개봉동,326-2,326,2,명진렉스빌,57.27,33.5,202007,8,31900,3,2020,개봉로17길 18-27
서울특별시 구로구 개봉동,345-5,345,5,명품준쉐르빌,51.63,31.07,202007,7,25000,3,2014,개봉로11길 18-27
서울특별시 구로구 개봉동,329-3,329,3,모던빌,51.4,31.56,202007,28,31650,4,2020,개봉로15길 10-1
서울특별시 구로구 개봉동,329-3,329,3,모던빌,41.08,25.23,202007,28,25150,5,2020,개봉로15길 10-1
서울특별시 구로구 개봉동,329-3,329,3,모던빌,51.4,31.56,202007,28,31650,4,2020,개봉로15길 10-1
서울특별시 구로구 개봉동,329-3,329,3,모던빌,49.98,30.69,202007,28,30750,3,2020,개봉로15길 10-1
서울특별시 구로구 개봉동,329-3,329,3,모던빌,49.96,30.68,202007,28,30750,2,2020,개봉로15길 10-1
서울특별시 구로구 개봉동,329-3,329,3,모던빌,49.26,30.25,202007,28,29900,3,2020,개봉로15길 10-1
서울특별시 구로구 개봉동,329-3,329,3,모던빌,49.96,30.68,202007,28,30750,3,2020,개봉로15길 10-1
서울특별시 구로구 개봉동,329-3,329,3,모던빌,49.98,30.69,202007,28,30750,2,2020,개봉로15길 10-1
서울특별시 구로구 개봉동,329-3,329,3,모던빌,49.26,30.25,202007,28,29900,2,2020,개봉로15길 10-1
서울특별시 구로구 개봉동,329-3,329,3,모던빌,41.08,25.23,202007,28,25150,5,2020,개봉로15길 10-1
서울특별시 구로구 개봉동,417-9,417,9,미건스위트빌(103동)417-9,66.3,32.25,202007,10,23000,4,2002,개봉로23가길 89
서울특별시 구로구 개봉동,417-16,417,16,미건스위트빌(105동)417-16,32.4,15.75,202007,21,13500,3,2002,개봉로23가길 95
서울특별시 구로구 개봉동,320-3,320,3,미래빌리지2동(320-3),47.94,22.26,202007,7,22000,4,2002,개봉로17나길 51-6
서울특별시 구로구 개봉동,108-5,108,5,미림빌라 가~라동(108-5),59.67,50.5,202007,28,22000,1,1982,고척로27마길 2
서울특별시 구로구 개봉동,284-6,284,6,베스트바로크빌,40.02,22.7,202007,4,22800,5,2012,개봉로11길 71-10
서울특별시 구로구 개봉동,284-6,284,6,베스트바로크빌,44.87,25.45,202007,9,19600,2,2012,개봉로11길 71-10
서울특별시 구로구 개봉동,324-17,324,17,베스트빌2차,29.92,17.26,202007,16,17100,2,2011,개봉로17라길 20-4
서울특별시 구로구 개봉동,322-14,322,14,보강에버그린빌라(322-14),59.67,30,202007,8,22800,4,2001,개봉로17마길 9-16
서울특별시 구로구 개봉동,322-14,322,14,보강에버그린빌라(322-14),61.69,31.03,202007,9,25000,3,2001,개봉로17마길 9-16
서울특별시 구로구 개봉동,321-10,321,10,보라맨션(321-10),61.26,31.91,202007,18,22200,3,2000,개봉로17나길 51-21
서울특별시 구로구 개봉동,310-4,310,4,보라홈타운(310-4),43.1,24.4,202007,3,11000,5,2001,서해안로34길 16-1
서울특별시 구로구 개봉동,323-9,323,9,부원빌라(323-9),69.11,32.78,202007,31,24600,3,2003,개봉로17라길 11
서울특별시 구로구 개봉동,342-6,342,6,브라운스톤(342-6),57.68,31.64,202007,8,23000,5,2008,개봉로11길 46-25
서울특별시 구로구 개봉동,319-9,319,9,삼보훼미리빌(319-9),58.92,31.63,202007,23,18000,3,2001,개봉로17나길 61-26
서울특별시 구로구 개봉동,318-15,318,15,삼성쉐르빌,54.02,33.93,202007,9,18500,5,2010,개봉로17아길 46
서울특별시 구로구 개봉동,343-20,343,20,삼성아트빌(343-20),59.96,33.23,202007,8,23000,2,2001,개봉로11길 46-22
서울특별시 구로구 개봉동,321-3,321,3,삼성파크빌(321-3),59.94,29.54,202007,4,22500,1,2001,개봉로17마길 33
서울특별시 구로구 개봉동,326-1,326,1,삼원아이빌,42.39,24.68,202007,2,29500,5,2018,개봉로17나길 15
서울특별시 구로구 개봉동,313-20,313,20,삼원아이빌,40.01,26.32,202007,17,31900,4,2020,개봉로1다길 33-3
서울특별시 구로구 개봉동,312-69,312,69,삼원아이빌(312-69),43.06,24.02,202007,7,25650,3,2017,개봉로3가길 82-9
서울특별시 구로구 개봉동,284-38,284,38,삼원하이빌,39.26,24.07,202007,4,23800,2,2015,개봉로11길 73
서울특별시 구로구 개봉동,334-4,334,4,상떼그린힐,37.8,22.57,202007,2,28400,5,2020,개봉로17바길 13
서울특별시 구로구 개봉동,334-4,334,4,상떼그린힐,37.68,22.5,202007,3,28400,5,2020,개봉로17바길 13
서울특별시 구로구 개봉동,334-4,334,4,상떼그린힐,37.68,22.5,202007,7,29400,1,2020,개봉로17바길 13
서울특별시 구로구 개봉동,38-49,38,49,샤인하우스(38-49),27.64,16.03,202007,7,15500,5,2014,고척로21나길 55
서울특별시 구로구 개봉동,334-16,334,16,성진그린빌,41.56,28.88,202007,8,29900,4,2019,개봉로17아길 20
서울특별시 구로구 개봉동,334-16,334,16,성진그린빌,41.56,28.88,202007,8,29900,4,2019,개봉로17아길 20
서울특별시 구로구 개봉동,321-8,321,8,성천빌리지,52.54,34.71,202007,8,25000,4,2012,개봉로17마길 17-2
서울특별시 구로구 개봉동,338-23,338,23,성해빌라트 12차(338-23),56.39,28.33,202007,9,17000,4,2002,개봉로15길 74-16
서울특별시 구로구 개봉동,338-23,338,23,성해빌라트 12차(338-23),44.11,22.16,202007,15,8000,-1,2002,개봉로15길 74-16
서울특별시 구로구 개봉동,338-23,338,23,성해빌라트 12차(338-23),60.96,30.63,202007,23,19500,2,2002,개봉로15길 74-16
서울특별시 구로구 개봉동,33-65,33,65,성화빌라,57.39,23.12,202007,14,20500,1,2001,고척로21다길 29
서울특별시 구로구 개봉동,68-150,68,150,세종아트빌(68-150),59.72,37.28,202007,9,27000,4,2018,고척로20길 26-35
서울특별시 구로구 개봉동,331-14,331,14,시몬아트빌라 9차(331-14),63.58,30.97,202007,6,29000,2,2003,개봉로15길 36-4
서울특별시 구로구 개봉동,345-23,345,23,신세계드림빌(345-23),50.35,29.47,202007,8,25500,3,2011,개봉로11길 28-30
서울특별시 구로구 개봉동,309-6,309,6,신세계로즈빌,29.25,18.09,202007,31,15000,5,2012,서해안로34가길 11-18
서울특별시 구로구 개봉동,303-43,303,43,신원골든빌A동,56.7,28.63,202007,1,24900,2,2015,개봉로19길 75
서울특별시 구로구 개봉동,345-20,345,20,신원프린스,35.65,19.94,202007,29,14700,4,2013,개봉로11길 28-20
서울특별시 구로구 개봉동,154-2,154,2,아이비캐슬,44.13,38.55,202007,15,25000,3,2017,경인로35길 32-6
서울특별시 구로구 개봉동,147-3,147,3,에이스빌,27.84,16.37,202007,13,17000,4,2020,경인로33가길 25-1
서울특별시 구로구 개봉동,147-3,147,3,에이스빌,34.96,20.56,202007,13,20650,4,2020,경인로33가길 25-1
서울특별시 구로구 개봉동,147-3,147,3,에이스빌,29.16,17.15,202007,13,17400,4,2020,경인로33가길 25-1
서울특별시 구로구 개봉동,147-3,147,3,에이스빌,37.58,22.1,202007,13,21300,5,2020,경인로33가길 25-1
서울특별시 구로구 개봉동,147-3,147,3,에이스빌,27.26,16.03,202007,13,16200,5,2020,경인로33가길 25-1
서울특별시 구로구 개봉동,147-3,147,3,에이스빌,26.46,15.56,202007,13,16300,3,2020,경인로33가길 25-1
서울특별시 구로구 개봉동,147-3,147,3,에이스빌,29.43,17.31,202007,13,18000,2,2020,경인로33가길 25-1
서울특별시 구로구 개봉동,147-3,147,3,에이스빌,26.34,15.49,202007,13,15800,4,2020,경인로33가길 25-1
서울특별시 구로구 개봉동,147-3,147,3,에이스빌,27.79,16.34,202007,13,17100,3,2020,경인로33가길 25-1
서울특별시 구로구 개봉동,147-3,147,3,에이스빌,27.36,16.09,202007,13,16100,5,2020,경인로33가길 25-1
서울특별시 구로구 개봉동,147-3,147,3,에이스빌,36.31,21.35,202007,13,21350,3,2020,경인로33가길 25-1
서울특별시 구로구 개봉동,147-3,147,3,에이스빌,26.34,15.49,202007,13,16200,2,2020,경인로33가길 25-1
서울특별시 구로구 개봉동,147-3,147,3,에이스빌,29.43,17.31,202007,13,18000,3,2020,경인로33가길 25-1
서울특별시 구로구 개봉동,147-3,147,3,에이스빌,26.46,15.56,202007,13,16300,2,2020,경인로33가길 25-1
서울특별시 구로구 개봉동,147-3,147,3,에이스빌,27.79,16.34,202007,13,17100,2,2020,경인로33가길 25-1
서울특별시 구로구 개봉동,147-3,147,3,에이스빌,36.31,21.35,202007,13,21350,2,2020,경인로33가길 25-1
서울특별시 구로구 개봉동,147-3,147,3,에이스빌,29.79,17.52,202007,13,18250,3,2020,경인로33가길 25-1
서울특별시 구로구 개봉동,147-3,147,3,에이스빌,29.92,17.59,202007,13,18300,2,2020,경인로33가길 25-1
서울특별시 구로구 개봉동,147-3,147,3,에이스빌,26.34,15.49,202007,13,16200,3,2020,경인로33가길 25-1
서울특별시 구로구 개봉동,314-158,314,158,에코그로브,26.93,17.37,202007,14,18700,2,2016,개봉로1길 118
서울특별시 구로구 개봉동,308-5,308,5,엘림그린빌(308-5),77.25,41.47,202007,24,19500,4,2002,개봉로17다길 83
서울특별시 구로구 개봉동,105-12,105,12,영모던빌,27.01,17.41,202007,9,16800,2,2016,고척로27길 93-58
서울특별시 구로구 개봉동,307-55,307,55,영진빌라(307-55),34.23,25.35,202007,8,16000,2,1986,개봉로17나길 100-23
서울특별시 구로구 개봉동,323-8,323,8,오복한우리,37.27,20.84,202007,25,17500,2,2013,개봉로17라길 13
서울특별시 구로구 개봉동,338-7,338,7,오차드,31.92,20.5,202007,4,18300,3,2017,개봉로15길 68-5
서울특별시 구로구 개봉동,338-7,338,7,오차드,46.55,29.9,202007,8,27000,4,2017,개봉로15길 68-5
서울특별시 구로구 개봉동,338-7,338,7,오차드,33.47,21.49,202007,8,21000,4,2017,개봉로15길 68-5
